2.8467066512313863, 0.000002223657880063342
49.98514023373707, 0.0012593100992295625
99.74101550227425, 0.0026294040751505283
149.8195599810927, 0.0030931332836138022
199.99999999999994, 0.002885027819243128
249.99999999999994, 0.002383549320376159
300.00000000000006, 0.0019101762975131274
349.87050775113715, 0.0015576027651414168
400.00000000000006, 0.0011675521749224078
450.00000000000006, 0.0008693043889927759
500.00000000000006, 0.0006687564888095067
550, 0.0005007755403265406
600, 0.00035251880658916874
650, 0.0002508560640133782
700, 0.0001756230563937449
750, 0.0001246138825089422
800, 0.00008192127850461693
850, 0.00005201799155340808
899.9660348199704, 0.00003718384643476265
950, 0.000010042387910785128
1000.016982590015, -0.0000029590365034702464
1050, 1.1530430338302367e-7
