19.9969477205577,0.008295085160018
40,0.012173852044847
60,0.015819640362542
79.9981686323346,0.020377920474433
99.9972529485019,0.026796951714635
119.997252948502,0.032966155827009
139.996642492614,0.042018997289997
159.998168632335,0.052258149764298
179.996947720558,0.067297488956617
200,0.082787833159788
219.996032036725,0.105903096932352
239.996337264669,0.129315133855461
259.996642492613,0.15241966945754
279.996337264669,0.144160195177445
300.00213659561,0.088631169315579
319.998779088223,0.020435133507557
339.996947720558,0.000768386056054
